,time,timer_time,moving,distance,gap_distance,watts,watts_calc,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
5903,5903,5903,   true,49171.6,51625.3,     0,245,0,10.7,0.09496676163343223,0.09852216748768472,51.353299,-2.252567,18,94.8,94.60645161290323,-1.4,49128.36239170909,10.581660706558587,50,60,70,80,90,100,110,120,10.599999999998545,10.581660706557159,37.8920493203896,37.76104700546818,0.0,-0.05132933123240946
5904,5904,5904,   true,49182.2,51635.4,     0,108,0,10.6,0.09532888465204824,0.09970089730807287,51.353212,-2.2525060000000003,18,94.6,94.49032258064516,-2.4,49138.92314114345,10.56074943436378,50,60,70,80,90,100,110,120,10.599999999998545,10.56074943436397,37.8920493203896,37.6119491791695,0.0,-0.02091127219318878
5905,5905,5905,   true,49192.6,51645.1,     0,0,0,10.6,0.09532888465204824,0.09963768115941897,51.353126,-2.252447,18,94.2,94.4,-2.9,49149.32665510667,10.403513963217318,50,60,70,80,90,100,110,120,10.400000000001455,10.403513963217847,36.47565018241021,36.50030321064778,-0.19999999999708962,-0.15723547114612302
5906,5906,5906,   true,49203.0,51654.7,     0,0,0,10.5,0.09541984732824824,0.09981851179672924,51.353039,-2.252393,18,93.8,94.33548387096776,-3.9,49159.701988617446,10.375333510775455,50,60,70,80,90,100,110,120,10.400000000001455,10.375333510775818,36.47565018241021,36.302831094551365,0.0,-0.02818045244202949
5907,5907,5907,   true,49213.3,51664.2,     0,82,0,10.5,0.09532888465204824,0.1000909918107357,51.352952,-2.252339,18,93.6,94.29032258064517,-3.9,49170.0773247019,10.375336084453616,50,60,70,80,90,100,110,120,10.30000000000291,10.375336084456649,35.77756775012023,36.30284910494341,-0.09999999999854481,2.573680831119418e-06
5908,5908,5908,   true,49223.6,51673.8,    71,0,69,10.4,0.09505703422052836,0.09981851179673586,51.352868,-2.252278,18,93.0,94.24516129032257,-3.4,49180.333386682345,10.256061980440101,50,60,70,80,90,100,110,120,10.299999999995634,10.25606198044261,35.77756775006967,35.472976965430995,-7.275957614183426e-12,-0.11927410401403904
5909,5909,5909,   true,49234.0,51683.4,    23,0,69,10.4,0.0947867298578199,0.09960159362549656,51.352784,-2.2522130000000002,18,92.6,94.2,-3.3,49190.70726645869,10.373879776342205,50,60,70,80,90,100,110,120,10.400000000001455,10.373879776343529,36.47565018241021,36.29265870284002,0.10000000000582077,0.11781779590091901
5910,5910,5910,   true,49244.6,51693.5,    23,122,46,10.4,0.09407337723424014,0.09832841691248348,51.352699,-2.252145,18,92.4,94.1548387096774,-2.4,49201.27283246718,10.565566008489897,50,60,70,80,90,100,110,120,10.599999999998545,10.565566008488531,37.8920493203896,37.646265314487046,0.19999999999708962,0.19168623214500258
5911,5911,5911,   true,49255.2,51703.9,     0,108,0,10.4,0.09328358208955476,0.09699321047526126,51.352615,-2.2520700000000002,18,92.2,94.10322580645159,-1.4,49211.967176493185,10.694344026005115,50,60,70,80,90,100,110,120,10.599999999998545,10.694344026007457,37.8920493203896,38.5695582674222,0.0,0.12877801751892548
5912,5912,5912,   true,49265.9,51714.3,     0,122,0,10.5,0.09233610341643957,0.09569377990430622,51.352533,-2.25199,18,92.0,94.04516129032257,-1.4,49222.64432831692,10.67715182373541,50,60,70,80,90,100,110,120,10.700000000004366,10.677151823736494,38.61036602613151,38.445649283360446,0.10000000000582077,-0.017192202270962298
5913,5913,5913,   true,49276.8,51725.1,     0,279,0,10.6,0.09140767824497137,0.0947867298578199,51.352451,-2.251906,18,92.0,93.98709677419352,-0.9,49233.46861797623,10.824289659306274,50,60,70,80,90,100,110,120,10.900000000001455,10.824289659307397,40.0672337109107,39.512560554354984,0.19999999999708962,0.1471378355709021
5914,5914,5914,   true,49287.7,51735.8,     0,128,0,10.7,0.09066183136899128,0.09398496240601374,51.352371000000005,-2.251815,18,91.8,93.92258064516126,-0.9,49244.38039706256,10.911779086328506,50,60,70,80,90,100,110,120,10.89999999999418,10.91177908633108,40.06723371085722,40.15387782360849,-7.275957614183426e-12,0.08748942702368367
5915,5915,5915,   true,49298.9,51746.8,     0,306,0,10.9,0.0899280575539533,0.09363295880149558,51.352290999999994,-2.25172,18,91.8,93.85806451612899,-1.3,49255.4553703491,11.074973286533604,50,60,70,80,90,100,110,120,11.200000000004366,11.074973286536988,42.30312092163298,41.363924627131304,0.30000000001018634,0.1631942002059077
5916,5916,5916,   true,49310.2,51757.8,     0,163,0,11.0,0.08946322067593916,0.09363295880150196,51.352208000000005,-2.251625,18,91.6,93.7870967741935,-1.3,49266.80003149487,11.344661145778081,50,60,70,80,90,100,110,120,11.299999999995634,11.344661145776627,43.06190617406673,43.402967165653386,0.09999999999126885,0.2696878592396388
5917,5917,5917,   true,49321.6,51768.7,     0,170,0,11.1,0.0888450148075063,0.0941619585687408,51.352123,-2.251531,18,91.4,93.7096774193548,-2.2,49278.286738505136,11.486707010260908,50,60,70,80,90,100,110,120,11.400000000001455,11.486707010262762,43.82743618441119,44.4966638479933,0.10000000000582077,0.14204586448613554
5918,5918,5918,   true,49333.0,51779.3,     0,163,0,11.2,0.0888450148075063,0.09633911368015144,51.352042,-2.251433,18,91.2,93.62580645161283,-3.5,49289.57560210947,11.288863604335916,50,60,70,80,90,100,110,120,11.400000000001455,11.288863604335347,43.82743618441119,42.97707110868884,0.0,-0.197843405927415
5919,5919,5919,   true,49344.3,51789.8,     0,12,0,11.3,0.09310986964618123,0.09963768115941897,51.35196,-2.251334,18,90.8,93.52258064516123,-3.5,49300.99506109221,11.419458982738169,50,60,70,80,90,100,110,120,11.30000000000291,11.419458982738433,43.061906174122186,43.977184463394465,-0.09999999999854481,0.13059537840308622
5920,5920,5920,   true,49355.8,51800.3,     0,0,0,11.4,0.0976562499999986,0.10456273764258844,51.351877,-2.2512369999999997,18,90.0,93.38709677419351,-4.0,49312.42107766585,11.426016573639563,50,60,70,80,90,100,110,120,11.5,11.426016573641391,44.599710952500004,44.02770650426443,0.19999999999708962,0.0065575909029576
5921,5921,5921,   true,49367.2,51810.7,     0,156,0,11.4,0.10213556174559237,0.11560693641618985,51.351793,-2.251143,18,89.8,93.23870967741932,-4.6,49323.81649270898,11.39541504313353,50,60,70,80,90,100,110,120,11.39999999999418,11.395415043130924,43.82743618435525,43.792189430847316,-0.10000000000582077,-0.030601530510466546
5922,5922,5922,   true,49378.1,51820.5,     0,0,0,11.3,0.10805500982317964,0.11926605504587155,51.351715000000006,-2.25105,18,89.4,93.0774193548387,-5.1,49334.630173196216,10.81368048723355,50,60,70,80,90,100,110,120,10.900000000001455,10.813680487233796,40.0672337109107,39.435143904419995,-0.49999999999272404,-0.5817345558971283
5923,5923,5923,   true,49387.5,51828.9,     0,0,0,10.9,0.11799410029498017,0.12596899224806554,51.351649,-2.2509639999999997,18,88.8,92.89032258064512,-6.5,49344.09206889823,9.461895702013326,50,60,70,80,90,100,110,120,9.400000000001455,9.461895702013862,29.79833996040923,30.192055172844604,-1.5,-1.3517847852199338
5924,5924,5924,   true,49395.1,51835.5,     0,0,0,10.2,0.1211556383970144,0.13500482160076574,51.351599,-2.25089,18,88.0,92.67741935483869,-7.7,49351.66305511776,7.57098621953061,50,60,70,80,90,100,110,120,7.599999999998545,7.570986219529004,19.47886052639254,19.33041931224694,-1.8000000000029104,-1.890909482484858
5925,5925,5925,   true,49401.3,51841.0,     0,0,0,9.1,0.12732615083251894,0.13636363636363638,51.351554,-2.250836,18,87.6,92.44516129032257,-7.3,49357.91611243427,6.253057316515527,50,60,70,80,90,100,110,120,6.200000000004366,6.25305731651315,12.963424491618257,13.186246267474159,-1.3999999999941792,-1.3179289030158543
5926,5926,5926,   true,49406.6,51845.8,    20,0,28,7.9,0.13513513513513706,0.1417769376181533,51.351504,-2.250823,18,87.2,92.19999999999996,-5.3,49363.54867999709,5.632567562819238,50,60,70,80,90,100,110,120,5.299999999995634,5.632567562817712,9.473012330084396,10.699147701540333,-0.9000000000087311,-0.6204897536954377
5927,5927,5927,   true,49412.0,51850.6,   149,0,43,6.8,0.13611615245009434,0.14734774066798273,51.351462,-2.250865,18,87.0,91.94838709677414,-5.5,49369.0548514638,5.506171466708012,50,60,70,80,90,100,110,120,5.400000000001455,5.5061714667099295,9.8338568724053,10.224352793406053,0.10000000000582077,-0.1263960961077828
5928,5928,5928,   true,49417.7,51855.8,   232,0,46,6.0,0.1420454545454565,0.15165876777251186,51.351428999999996,-2.250929,18,86.8,91.69032258064509,-4.5,49374.81841195744,5.763560493640678,50,60,70,80,90,100,110,120,5.69999999999709,5.763560493644036,10.956859046088812,11.20258054281933,0.2999999999956344,0.25738902693410637
5929,5929,5929,   true,49423.3,51861.0,   343,0,48,5.6,0.1477832512315271,0.15670910871693525,51.351395000000004,-2.250987,18,86.4,91.41935483870962,-3.5,49380.34261554028,5.524203582837127,50,60,70,80,90,100,110,120,5.600000000005821,5.524203582834161,10.575780230421987,10.291429748242134,-0.09999999999126885,-0.23935691080987453
5930,5930,5930,   true,49428.9,51866.3,   368,0,51,5.5,0.1525262154432772,0.15567765567764946,51.351359,-2.251044,18,86.2,91.14193548387091,-2.5,49385.97229033355,5.629674793273879,50,60,70,80,90,100,110,120,5.599999999998545,5.629674793271988,10.575780230394505,10.68816080414063,-7.275957614183426e-12,0.10547121043782681
5931,5931,5931,   true,49435.1,51872.4,   379,102,53,5.7,0.15624999999999778,0.15992474129820822,51.351319000000004,-2.251105,18,86.2,90.8645161290322,-0.8,49392.11463135709,6.14234102354487,50,60,70,80,90,100,110,120,6.19999999999709,6.14234102354385,12.96342449158783,12.7234302430393,0.5999999999985448,0.5126662302718614
5932,5932,5932,   true,49441.4,51878.7,   333,70,54,5.9,0.15810276679841215,0.16299137104506914,51.351279,-2.25117,18,86.2,90.58709677419344,-0.8,49398.451748609594,6.337117252497793,50,60,70,80,90,100,110,120,6.30000000000291,6.33711725250032,13.384971854112369,13.543154996853904,0.10000000000582077,0.19477622895647073
5933,5933,5933,   true,49447.9,51885.1,   340,82,55,6.0,0.15701668302258012,0.16236867239733022,51.351242,-2.251242,18,86.2,90.30967741935473,-0.8,49404.926929445384,6.475180835793194,50,60,70,80,90,100,110,120,6.5,6.475180835790525,14.248300852500002,14.139699074571073,0.19999999999708962,0.1380635832902044
5934,5934,5934,   true,49454.5,51891.6,   361,0,57,6.2,0.1544401544401566,0.1577909270217053,51.351209999999995,-2.251322,18,86.0,90.0258064516128,-0.7,49411.52441460815,6.597485162771345,50,60,70,80,90,100,110,120,6.599999999998545,6.597485162768862,14.690082488393523,14.678889722329343,0.09999999999854481,0.12230432697833749
5935,5935,5935,   true,49461.4,51898.5,   351,99,58,6.5,0.15209125475285593,0.15429122468658946,51.351178999999995,-2.251409,18,86.0,89.74838709677408,-0.7,49418.480399954016,6.95598534586096,50,60,70,80,90,100,110,120,6.900000000001455,6.955985345863155,16.055895942906773,16.317502210254666,0.3000000000029104,0.3585001830942929
5936,5936,5936,   true,49468.7,51905.8,   285,119,58,6.7,0.14967259120673326,0.1509433962264151,51.351147999999995,-2.2515009999999998,18,86.0,89.48387096774185,0.0,49425.74002640936,7.259626455340551,50,60,70,80,90,100,110,120,7.299999999995634,7.259626455343096,17.97140715807851,17.773170724079687,0.39999999999417923,0.3036411094799405
5937,5937,5937,   true,49475.8,51912.8,   273,70,58,6.9,0.14807502467917716,0.1488095238095195,51.351121,-2.251594,18,86.0,89.23225806451602,-0.7,49432.86223985936,7.122213449996745,50,60,70,80,90,100,110,120,7.100000000005821,7.122213449998526,17.000162034927875,17.10670372217557,-0.19999999998981366,-0.13741300534456968
5938,5938,5938,   true,49483.0,51919.9,   305,94,58,7.0,0.14591439688716573,0.14605647517040335,51.351099,-2.25169,18,86.0,88.98709677419346,-0.7,49439.96373544258,7.101495583220802,50,60,70,80,90,100,110,120,7.19999999999709,7.101495583221549,17.482412217585868,17.007324805308674,0.09999999999126885,-0.020717866776976734
5939,5939,5939,   true,49489.9,51926.8,   284,0,56,7.1,0.1443695861405177,0.14423076923076922,51.351083,-2.251786,18,85.8,88.75483870967732,-0.7,49446.86389582545,6.90016038287604,50,60,70,80,90,100,110,120,6.900000000001455,6.900160382872855,16.055895942906773,16.056642354681205,-0.2999999999956344,-0.20133520034869434
5940,5940,5940,   true,49496.3,51933.2,   262,30,57,7.0,0.14312977099237234,0.14299332697807238,51.351073,-2.251877,18,85.8,88.53548387096765,0.0,49453.28059925025,6.416703424797794,50,60,70,80,90,100,110,120,6.400000000001455,6.416703424794832,13.813263974406283,13.88546082024498,-0.5,-0.4834569580780226
5941,5941,5941,   true,49503.2,51940.2,   280,113,57,6.9,0.14231499051233198,0.1420454545454565,51.351065000000006,-2.251975,18,85.8,88.32258064516121,0.7,49460.14423949299,6.863640242746061,50,60,70,80,90,100,110,120,6.899999999994179,6.863640242743713,16.05589594287291,15.88712773027586,0.49999999999272404,0.44693681794888107
5942,5942,5942,   true,49510.2,51947.2,   258,225,57,6.9,0.1411100658513602,0.14071294559099629,51.351059,-2.252075,18,86.0,88.12258064516121,0.7,49467.12085780621,6.976618313218639,50,60,70,80,90,100,110,120,7.0,6.976618313216022,16.52465661,16.41444830904017,0.10000000000582077,0.1129780704723089
5943,5943,5943,   true,49517.2,51954.3,   258,81,58,6.8,0.1403180542563124,0.14,51.351054,-2.252175,18,86.0,87.92903225806444,0.7,49474.087722756594,6.96686495038746,50,60,70,80,90,100,110,120,7.0,6.966864950387389,16.52465661,16.368585355077123,0.0,-0.009753362828632817
5944,5944,5944,   true,49524.6,51961.8,   238,122,59,6.9,0.1398601398601419,0.1390268123138074,51.351048,-2.25228,18,86.0,87.73548387096766,0.7,49481.41005897012,7.322336213527896,50,60,70,80,90,100,110,120,7.400000000001455,7.322336213524977,18.467146856407265,18.081551624041715,0.4000000000014552,0.3554712631375878
5945,5945,5945,   true,49531.7,51969.0,   246,63,59,7.1,0.13916500994035985,0.13793103448275862,51.351045,-2.252384,18,86.0,87.5483870967741,0.7,49488.640191329505,7.230132359385584,50,60,70,80,90,100,110,120,7.099999999998545,7.230132359385607,17.000162034893034,17.629047951323972,-0.3000000000029104,-0.09220385413937038
5946,5946,5946,   true,49539.0,51976.4,   269,241,60,7.2,0.13847675568744014,0.13698630136986692,51.351043,-2.252487,18,86.2,87.36774193548378,0.7,49495.79663429123,7.156442961731807,50,60,70,80,90,100,110,120,7.30000000000291,7.156442961728317,17.97140715811433,17.27152922556805,0.20000000000436557,-0.0736893976572901
5947,5947,5947,   true,49546.2,51983.6,   255,80,59,7.2,0.13712047012732811,0.13526570048309178,51.351039,-2.252591,18,86.2,87.19354838709667,0.7,49503.03275042065,7.236116129414378,50,60,70,80,90,100,110,120,7.19999999999709,7.236116129417496,17.482412217585868,17.658240175034724,-0.10000000000582077,0.07967316768917954
5948,5948,5948,   true,49553.3,51990.7,   241,77,60,7.2,0.13685239491690715,0.1346153846153846,51.351034999999996,-2.252693,18,86.2,87.0258064516128,0.0,49510.130241974635,7.097491553981441,50,60,70,80,90,100,110,120,7.100000000005821,7.097491553984582,17.000162034927875,16.988151765714314,-0.09999999999126885,-0.13862457543291384
5949,5949,5949,   true,49560.8,51998.2,   250,125,60,7.2,0.13658536585365855,0.13358778625953827,51.351027,-2.2528,18,86.2,86.86451612903214,0.0,49517.61407310997,7.483831135337123,50,60,70,80,90,100,110,120,7.5,7.483831135337823,18.969631312500002,18.887928170302747,0.39999999999417923,0.38633958135324065
5950,5950,5950,   true,49568.3,52005.8,   209,97,60,7.3,0.13631937682570014,0.13245033112583146,51.351017999999996,-2.2529060000000003,18,86.2,86.71612903225794,0.7,49525.04311626556,7.429043155582859,50,60,70,80,90,100,110,120,7.5,7.429043155585532,18.969631312500002,18.61238921533546,0.0,-0.054787979752290994
5951,5951,5951,   true,49575.9,52013.5,   209,107,61,7.4,0.13712047012732811,0.13232514177694307,51.351008,-2.253014,18,86.2,86.59354838709665,0.7,49532.62531866157,7.5822023960113505,50,60,70,80,90,100,110,120,7.599999999998545,7.582202396013599,19.47886052639254,19.387736546574736,0.09999999999854481,0.15315924042806728
5952,5952,5952,   true,49583.6,52021.4,    95,248,44,7.5,0.13712047012731834,0.13170272812793618,51.350994,-2.2531220000000003,18,86.4,86.48387096774181,1.3,49540.28539676611,7.660078104535891,50,60,70,80,90,100,110,120,7.69999999999709,7.6600781045344775,19.994834498084888,19.78803906640605,0.09999999999854481,0.0778757085208781
5953,5953,5953,   true,49591.0,52029.0,   269,73,55,7.5,0.13712047012732811,0.13120899718838222,51.35098,-2.253227,18,86.4,86.3870967741934,1.4,49547.741605322575,7.4562085564672635,50,60,70,80,90,100,110,120,7.400000000001455,7.456208556468482,18.467146856407265,18.748756020157508,-0.2999999999956344,-0.20386954806599533
5954,5954,5954,   true,49598.4,52036.7,   338,231,57,7.5,0.13685239491690715,0.13047530288909245,51.350961,-2.2533279999999998,18,86.6,86.31612903225792,1.4,49555.06698486588,7.32537954330567,50,60,70,80,90,100,110,120,7.400000000001455,7.325379543304734,18.467146856407265,18.096584957226067,0.0,-0.13082901316374773
5955,5955,5955,   true,49605.5,52044.2,   352,63,58,7.4,0.13658536585365855,0.1297405189620702,51.350936,-2.253422,18,86.6,86.27096774193535,2.1,49562.16221173925,7.095226873370518,50,60,70,80,90,100,110,120,7.099999999998545,7.09522687336721,17.000162034893034,16.977312274110744,-0.3000000000029104,-0.23015266993752448
5956,5956,5956,   true,49612.7,52052.0,   292,231,65,7.4,0.13725490196078433,0.12922465208746767,51.350901,-2.25351,18,86.8,86.24516129032244,2.8,49569.4075100097,7.24529827045753,50,60,70,80,90,100,110,120,7.19999999999709,7.24529827045626,17.482412217585868,17.703082828608835,0.09999999999854481,0.15007139708905015
5957,5957,5957,   true,49619.9,52060.0,   290,224,66,7.3,0.13806706114399214,0.12896825396825956,51.350864,-2.2535939999999997,18,87.0,86.23870967741922,3.5,49576.54590956152,7.138399551815433,50,60,70,80,90,100,110,120,7.200000000004366,7.13839955181902,17.482412217621203,17.184546231215286,7.275957614183426e-12,-0.10689871863723965
5958,5958,5958,   true,49626.7,52067.6,   278,321,66,7.1,0.13916500994035985,0.12884043607532025,51.350829,-2.253674,18,87.4,86.25161290322569,3.5,49583.3291645637,6.78325500217925,50,60,70,80,90,100,110,120,6.799999999995634,6.7832550021776115,15.59388003357998,15.517174744224,-0.40000000000873115,-0.35514454964140896
